Date,ALL,N,T,U,K,L,M,O,A,R,S,G,F,P,I,C,B,J,E,D,Q,H,retail/recreation,grocery/pharmacy,parks,transit,workplaces,driving,public_transport,walking,C1,C2,C3,C4,C5,C6,C7,C8,H1,H2,H3,retail/recreation_5,retail/recreation_10,retail/recreation_15,grocery/pharmacy_5,grocery/pharmacy_10,grocery/pharmacy_15,parks_5,parks_10,parks_15,transit_5,transit_10,transit_15,workplaces_5,workplaces_10,workplaces_15,driving_5,driving_10,driving_15,public_transport_5,public_transport_10,public_transport_15,walking_5,walking_10,walking_15,C1_5,C1_10,C1_15,C2_5,C2_10,C2_15,C3_5,C3_10,C3_15,C4_5,C4_10,C4_15,C5_5,C5_10,C5_15,C6_5,C6_10,C6_15,C7_5,C7_10,C7_15,C8_5,C8_10,C8_15,H1_5,H1_10,H1_15,H2_5,H2_10,H2_15,H3_5,H3_10,H3_15
2020-07-30,1.0947930911626518,0.5473965455813259,0.5473965455813259,0.5473965455813259,0.5473965455813259,0.8916086626759507,0.5473965455813259,0.8473588977548578,0.5473965455813259,0.5473965455813259,0.9152158476910652,0.5473965455813259,0.994858093659992,1.6253339634795991,0.7793572157891663,1.2313610825156012,0.5473965455813259,1.1706551978491673,2.654807897950691,1.1375407519764806,0.5473965455813259,0.962342012852299,-16.0,-7.0,144.0,-13.0,-35.0,114.82,81.52,125.59,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-14.679248727604788,-14.999860765815892,-14.510635164885,-6.053559167168904,-6.467167811157748,-6.3504134654368265,150.40384826489213,152.67825467203693,152.62782030216547,-10.168282128374873,-8.564816621458284,-11.350054100852182,-31.33656425674975,-27.14142982356525,-28.41452551587788,109.81762458871702,107.68229058402858,111.7995120653389,76.65903313153491,72.61955656912508,77.93007680080409,121.78463927454496,117.686419351403,122.26623854928805,0.0,0.0,0.00530533441279438,0.0,0.0,0.0,0.0,0.0,0.0,3.625689560435885,3.152086339419182,2.9771637106487203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-07-31,1.0628158862789214,0.5314079431394607,0.5314079431394607,0.5314079431394607,0.5314079431394607,0.7351846485938601,0.5314079431394607,0.7158020723261305,0.5314079431394607,0.5314079431394607,0.9058354120972488,0.5314079431394607,0.9384114279728472,1.5707793169662032,0.747782278694626,0.9540875042153956,0.5314079431394607,0.9430061393380073,2.5845330655123133,0.8822848878511924,0.5314079431394607,0.8773404636811095,-18.0,-8.0,144.0,-11.0,-32.0,111.21,75.6,110.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-15.304938288040676,-14.956497455103488,-14.853008777159628,-6.304938288040674,-6.363730137034779,-6.472217448819784,147.4814287739019,152.21733345877618,152.484799870116,-11.587943377621519,-8.629718605378079,-9.998998850171157,-33.38191506643228,-28.07016114718166,-27.60671470208023,112.44986257286084,107.64454045454582,109.95016986821206,78.21530136496317,73.2252350639945,74.91679200977569,124.15813136852417,118.12709428153482,119.86512100583826,0.0,0.0,0.0008728148520763464,0.0,0.0,0.0,0.0,0.0,0.0,3.847530855979662,3.3044111156843066,3.030459714446023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-01,1.0151149449307255,0.5075574724653628,0.5075574724653628,0.5075574724653628,0.5075574724653628,0.6796242268880498,0.5075574724653628,0.63778014937561,0.5075574724653628,0.5075574724653628,0.8604225141829109,0.5075574724653628,0.8332551691684288,1.4163896785118153,0.7028713380802034,0.7385253485898252,0.5075574724653628,0.7231920401135212,2.313904614850593,0.699863815880369,0.5075574724653628,0.8359233741207606,-19.0,-10.0,147.0,-10.0,-29.0,93.91,75.51,102.27,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-16.374310439564116,-15.032388294968008,-15.003664699756063,-7.152469144020337,-6.336660176468215,-6.50179501234031,145.74653273574714,150.95127832336388,152.65397625867135,-12.015812984354536,-9.412272547964534,-8.888058704186111,-33.55840555229352,-29.727937147761438,-27.08531131247257,109.74462680520506,108.50018557475384,108.22808283225469,77.39766666044397,74.71881105922688,73.02663310287015,120.12188057650546,119.62626159538891,118.04370198321263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,3.1018770985412494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-02,0.9675829406493572,0.4837914703246786,0.4837914703246786,0.4837914703246786,0.4837914703246786,0.6994202970145079,0.4837914703246786,0.6058673374610388,0.4837914703246786,0.4837914703246786,0.8029448817571192,0.4837914703246786,0.7333242561356086,1.2148699866342871,0.6558487327678607,0.6329300688140986,0.4837914703246786,0.5800433172537777,1.9421762899325088,0.6003951366249721,0.4837914703246786,0.8199739914471253,-18.0,-11.0,148.0,-11.0,-30.0,93.21,69.8,90.69,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-17.32075127239521,-15.364008605402985,-14.987071240492464,-8.374310439564114,-6.548443208267915,-6.431138271582181,145.42786960673303,149.16924128599155,152.55332824959865,-11.679248727604788,-10.433818717101351,-8.523916179859256,-32.45740743206101,-31.38523627464933,-27.494762523545525,106.0140295846777,109.27243338870338,107.50563088239225,76.2971803999007,76.07045244353493,72.85823397236376,112.26206767264325,120.300182134104,117.70444623724268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.695588884315693,3.224190004819828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-03,0.9379014914743128,0.4689507457371563,0.4689507457371563,0.4689507457371563,0.4689507457371563,0.7499968586409776,0.4689507457371563,0.6157059631994568,0.4689507457371563,1.7223300072626913,0.7656031335159137,0.4689507457371563,0.6824094441412526,1.005311374957904,0.6419094724450579,0.6195814395670205,0.4689507457371563,0.523109750053212,1.4001476448727943,0.5573906316021335,0.4689507457371563,0.8066528568086673,-18.0,-11.0,146.0,-14.0,-35.0,101.36,94.04,116.87,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-17.946440832831097,-15.972552368403392,-14.976162560819878,-9.473220416415549,-7.075652403018579,-6.352865282196871,145.9464408328311,147.48988658068214,151.67962728859604,-11.510966599229915,-11.222035685301654,-9.003303034755104,-31.716994910419157,-32.40152962479518,-28.871975090171674,101.91659043044348,108.8996539079033,107.97727735619397,78.00484471330306,76.99629682847531,74.01113195043888,107.19754095340767,119.01232877516686,118.80437786268698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8479136605808173,3.4002493261776787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-04,0.9273999222281908,0.4636999611140954,0.4636999611140954,0.4636999611140954,0.4636999611140954,0.7771248990269611,0.4636999611140954,0.6248653820608228,0.4636999611140954,2.174305292945311,0.7463037096349552,0.4636999611140954,0.6639449949305661,0.8135518988813983,0.6580341651894449,0.6489356966526111,0.4636999611140954,0.5222945737132841,1.025728712432358,0.5298466399595643,0.4636999611140954,0.7778653910698508,-17.0,-11.0,142.0,-19.0,-41.0,101.45,88.83,124.97,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-18.06937215152344,-16.695827321161634,-15.168027983150528,-10.32075127239521,-7.8801627213647265,-6.428900414944805,145.8097846731653,146.36953239683268,150.06825841875005,-12.663435743250252,-11.684295368680832,-9.97558212699464,-32.86946405443949,-32.71174300027744,-30.635841784250722,99.17408580465607,107.11174320336693,108.93913495679845,80.22995564756111,77.57275095974079,75.53681416725864,107.2375487477829,115.77080063951036,120.11207543171368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.940303307619483,3.5997506738223217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-05,0.9263222041267808,0.4631611020633905,0.4631611020633905,0.4631611020633905,0.4631611020633905,0.7737982240470693,0.4631611020633905,0.6148365123048964,0.4631611020633905,2.4440711687409857,0.7494963777354205,0.4631611020633905,0.6492477440510245,0.6680728495873655,0.6819048748695393,0.6831861761364368,0.4631611020633905,0.5364532846948621,0.8155927825591414,0.505235409808919,0.4631611020633905,0.7069062572173275,-19.0,-11.0,138.0,-21.0,-44.0,104.96,78.58,115.12,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-18.0830969924969,-17.34739675536667,-15.649447316865587,-10.847530855979663,-8.804271881500204,-6.793704020956564,144.4890334007701,145.77171816102614,148.25224154341583,-14.901090023148564,-12.108862262890874,-10.915704046084267,-35.67924872760479,-32.85347748353282,-32.02005041111687,98.98495295343886,104.41930723436421,109.26221798212121,82.32434764098451,78.1784757062303,76.68344441647776,110.36623887183599,112.22711770025849,119.961693026547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.983945086700096,3.7758099951801722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-06,0.9209355798113844,0.4604677899056922,0.4604677899056922,0.4604677899056922,0.4604677899056922,0.759110793257685,0.4604677899056922,0.6230015802825363,0.4604677899056922,2.567879142275057,0.744931565071142,0.4604677899056922,0.6101531057770091,0.5779495932699406,0.6872130669091904,0.7172000521036909,0.4604677899056922,0.5356644563450368,0.7332944139362031,0.4766044351062682,0.4604677899056922,0.6326128040015946,-21.0,-13.0,134.0,-21.0,-42.0,104.72,82.61,116.5,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-18.42786960673302,-17.815081471738566,-16.341222463262362,-11.304938288040674,-9.695449650131591,-7.469416769949808,141.6950617119593,145.22261881336,146.8301241787161,-17.419661249246644,-12.91317417591334,-11.515367241940117,-38.809784673165304,-33.50621996235026,-32.63864084562227,101.45092558497863,101.96593251705146,108.16256732910566,83.86207398394585,79.34107789747587,77.29317115856169,114.46989283811979,110.146847060229,117.59060527838842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.896813679180637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-07,0.901608627082866,0.450804313541433,0.450804313541433,0.450804313541433,0.450804313541433,0.765455209517744,0.450804313541433,0.6922909516195501,0.450804313541433,2.5039294359142863,0.7600176118550767,0.450804313541433,0.5459861585317691,0.522734083684326,0.6716590062306576,0.7415050920184159,0.450804313541433,0.5117669921770213,0.7236024585243913,0.450804313541433,0.450804313541433,0.6063850960547252,-24.0,-14.0,133.0,-19.0,-37.0,103.48,80.34,111.17,0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,-19.609876576081348,-18.18419616601899,-17.053288285222315,-11.901090023148564,-10.451112897857847,-8.352640607938003,138.457407432061,144.17455327612208,146.01828627452397,-19.184095112729413,-14.277241952455899,-11.890136126514985,-40.451287217955716,-34.94610556741743,-32.75816004133834,103.3535518900875,100.87536389559322,105.76697973161187,84.37341236039535,81.01984448473999,77.7606067090774,117.27584563211188,110.49017888160269,113.90537339230845,0.0,0.0,0.0,0.0,0.0,0.0,0.15246914402033734,0.016054913299903592,0.0004364074260381732,4.0,4.0,3.9615822839347867,0.0,0.0,0.0,0.15246914402033734,0.016054913299903592,0.0004364074260381732,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-08,0.871257433579458,0.435628716789729,0.435628716789729,0.435628716789729,0.435628716789729,0.8169385248958896,0.435628716789729,0.8544769638647018,0.435628716789729,2.266180826975824,0.8036571012370628,0.435628716789729,0.4821164140150452,0.498194434399203,0.6339362033765673,0.7710020023591526,0.435628716789729,0.4746382925716083,0.7360656451898868,0.435628716789729,0.435628716789729,0.6324002251451928,-25.0,-15.0,131.0,-17.0,-34.0,88.93,65.94,94.26,0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,-21.22184129554378,-18.66841972108729,-17.61748618546042,-12.778158704456223,-11.092389647038665,-9.273952807983674,135.42786960673303,142.3598494754136,145.51886843775358,-19.64150254479042,-15.983805852515992,-12.445429230351278,-39.962253817185626,-36.8155253656128,-33.06506180921823,101.59209681942859,100.84558026748779,103.07514127648317,79.61909728306169,82.1508971118184,78.6465801559285,112.91194479374123,112.04518603692439,110.89205949748002,0.0,0.0,0.0,0.0,0.0,0.0,0.3743104395641143,0.05969669238051697,0.00265266720639719,4.0,4.0,3.9885818553243597,0.0,0.0,0.0,0.3743104395641143,0.05969669238051697,0.00265266720639719,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-09,0.84570263418182,0.42285131709091,0.42285131709091,0.42285131709091,0.42285131709091,0.8995788346127644,0.42285131709091,1.0824949769205707,0.42285131709091,1.9503111411085503,0.8969264658389484,0.42285131709091,0.4424959286394373,0.4774308553047135,0.58340052032016,0.7810234051604001,0.42285131709091,0.4382863690218957,0.7523772275584482,0.42285131709091,0.42285131709091,0.7167678240756394,-24.0,-15.0,126.0,-18.0,-34.0,85.13,59.39,74.05,0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,-22.79397168881076,-19.456775923471692,-18.015775989160915,-13.695061711959326,-11.728798744187985,-10.092343801267353,132.47322041641556,139.84455695587837,144.76301039176798,-19.152469144020337,-17.570532473940816,-13.523358546574373,-38.0535591671689,-38.353225650711366,-34.10944233636286,97.95513789668925,101.06639574475659,101.25133807060197,74.18649082435213,81.86347085421639,80.10846540554259,103.54367629044847,112.6885680591321,110.04991271479928,0.0,0.0,0.0,0.0,0.0,0.0,0.6256895604358857,0.15208633941918218,0.01141814467564021,4.0,4.0,3.997347332793603,0.0,0.0,0.0,0.6256895604358857,0.15208633941918218,0.01141814467564021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-10,0.8397817979418496,0.4198908989709248,0.4198908989709248,0.4198908989709248,0.4198908989709248,0.9713394414207994,0.4198908989709248,1.2893527551189032,0.4198908989709248,1.5070527436103591,1.0109469029854776,0.4198908989709248,0.439571085179262,0.4630372640693496,0.5475507555601011,0.7691322506989041,0.4198908989709248,0.4198908989709248,0.7698664318597954,0.4198908989709248,0.4198908989709248,0.7953923362596634,-23.0,-14.0,119.0,-21.0,-38.0,94.11,77.11,101.36,0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,-23.64150254479042,-20.54888710214215,-18.408182983327556,-14.320751272395212,-12.424387628503682,-10.773157327973777,128.96225381718563,136.9098766423505,143.3077546619974,-18.88527703879403,-18.63046760316727,-15.110715091480081,-36.49515361487538,-38.945615297750024,-35.85207859615298,94.51207187720209,100.60953927819858,100.74178937683769,71.92619513954483,80.16463270411911,81.57646582901401,98.00136841026223,111.23730491272036,111.18040567230356,0.0,0.0,0.0,0.0,0.0,0.0,0.8475308559796627,0.30441111568430657,0.03841771606521394,4.0,4.0,3.999563592573962,0.0,0.0,0.0,0.8475308559796627,0.30441111568430657,0.03841771606521394,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-11,0.851257433579458,0.425628716789729,0.425628716789729,0.425628716789729,0.425628716789729,0.9915158504874102,0.425628716789729,1.3960235739381703,0.425628716789729,1.2901319020227144,1.0939921047908123,0.425628716789729,0.4564377433049416,0.4540871290162333,0.532806022642755,0.7256015960194894,0.425628716789729,0.425628716789729,0.7919612173430266,0.425628716789729,0.425628716789729,0.8193070480154252,-22.0,-13.0,112.0,-24.0,-44.0,95.94,80.76,103.15,0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,-23.695061711959323,-21.723274952758242,-19.021440688158354,-14.320751272395212,-13.11983727863527,-11.392365999633933,124.48903340077008,133.69737124830831,141.07971563435297,-19.510966599229913,-19.11969804445117,-16.82357043133669,-36.8694640544395,-38.63599139459701,-37.661847314929375,92.4111319966825,99.06136233661076,101.00753093099216,71.22658241778814,77.46569708522945,82.11668154868255,94.68840508126702,107.44690034299639,112.55400978952163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.10318632081936327,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.10318632081936327,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-12,0.8675294633228363,0.43376473166141816,0.43376473166141816,0.43376473166141816,0.43376473166141816,0.9497091011105578,0.43376473166141816,1.3649540763476709,0.43376473166141816,1.2612253711817143,1.0978019814939506,0.43376473166141816,0.4718398469400145,0.44674420714883795,0.5404982707938916,0.6498490364733598,0.43376473166141816,0.43376473166141816,0.813665905874881,0.43376473166141816,0.43376473166141816,0.777115268978025,-24.0,-16.0,108.0,-26.0,-48.0,93.79,80.05,102.57,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-23.45740743206101,-22.695171181763385,-19.96958845655425,-14.457407432061013,-13.727797913577335,-12.050770308341697,119.15246914402034,130.14700644186365,138.3080043785889,-21.152469144020337,-19.38102431779127,-18.174484846821695,-39.35849745520958,-38.08155386547838,-38.77517449561668,91.68525444475013,96.69169014430197,101.01312936744226,72.73387191641167,74.82121354545853,81.16196328467153,94.80056687944302,102.68447423162296,112.2751339645438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6955888843156933,0.22419000481982818,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.6955888843156933,0.22419000481982818,0.0,0.0,0.0,0.15246914402033734,0.016054913299903592,0.0004364074260381732,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-13,0.8748817521261565,0.43744087606307824,0.43744087606307824,0.43744087606307824,0.43744087606307824,0.8787278091537563,0.43744087606307824,1.2151173350984563,1.6908201375886134,1.3661650801168579,1.0386379349710564,0.43744087606307824,0.474627232231334,0.43744087606307824,0.5592725568803905,0.5553959449358944,0.43744087606307824,0.43744087606307824,0.8291241732511709,0.43744087606307824,0.43744087606307824,0.6897939743950731,-26.0,-19.0,109.0,-25.0,-47.0,95.25,83.91,102.6,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-23.580338750753352,-23.282832410954658,-21.140294272499037,-15.107118334337805,-14.194866522073246,-12.766212155284132,114.34268447085505,126.14570095156289,135.24437566660342,-23.015812984354536,-19.853715920378768,-18.92122674348439,-42.48903340077009,-38.09778804448463,-38.87310856024166,93.30367648750189,94.51276535935702,99.97265950297934,77.01478414737859,73.28660866991947,78.87878479155789,98.10352600935823,98.74053129856185,109.53219671291112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8479136605808179,0.40024932617767844,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.8479136605808179,0.40024932617767844,0.0,0.0,0.0,0.3743104395641143,0.05969669238051697,0.00265266720639719,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-14,0.8646577061663561,0.432328853083178,0.432328853083178,0.432328853083178,0.432328853083178,0.8664186178657985,0.432328853083178,1.0786147503870844,2.142934184914394,1.5241535505165684,0.953394843810817,0.432328853083178,0.4789411799118628,0.432328853083178,0.5898119092961751,0.4894518414650874,0.432328853083178,0.432328853083178,0.8041944363136848,0.432328853083178,0.432328853083178,0.6349958860477777,-28.0,-21.0,114.0,-21.0,-43.0,94.97,74.04,105.81,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-24.45740743206101,-23.592389647038665,-22.248603069123583,-16.45740743206101,-14.619154947915089,-13.449575721915483,111.70118192606462,121.85089269425316,131.92878508384956,-23.809784673165296,-20.712644628226244,-19.23250819214222,-44.60375636197605,-39.09774801296238,-38.334905096299906,94.81955079294353,93.3802440629959,97.88139157764981,79.69921588165305,73.57983279605244,76.07578303100772,103.01483555264299,97.23496923026836,105.01686070406545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9403033076194829,0.5997506738223217,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.9403033076194829,0.5997506738223217,0.0,0.0,0.0,0.6256895604358857,0.15208633941918218,0.01141814467564021,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-15,0.8454752852789014,0.4227376426394507,0.4227376426394507,0.4227376426394507,0.4227376426394507,0.9837932863650916,0.4227376426394507,1.0486616488255045,2.403647709317046,1.6362879455226231,0.9229302397874094,0.4227376426394507,0.5698281565980401,0.4227376426394507,0.6576402337095838,0.4488518705351282,0.4227376426394507,0.4227376426394507,0.7471142793341968,0.4227376426394507,0.4227376426394507,0.7218829412332858,-29.0,-22.0,120.0,-19.0,-39.0,84.64,61.82,94.49,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-25.847530855979663,-23.897079231091173,-23.03361494919904,-18.32075127239521,-15.233600173375287,-13.996624618359936,112.02193319845983,117.85601262333094,128.2223944610431,-23.267192105226307,-21.772022820716288,-19.542870204313534,-44.65731552914497,-40.8042718815002,-37.976383249814376,93.35150223707208,93.14281106615242,95.50913178697863,77.01579781711064,75.01860156044161,73.90104869764829,102.15278859103545,97.94813001343852,100.50221487306075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9839450867000963,0.775809995180172,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.9839450867000963,0.775809995180172,0.0,0.0,0.0,0.8475308559796627,0.30441111568430657,0.03841771606521394,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-16,0.8370930592065354,0.4185465296032677,0.4185465296032677,0.4185465296032677,0.4185465296032677,1.2432162036098158,0.4185465296032677,1.152879374209435,2.5259578819726327,1.6932146016706853,0.9738342958945478,0.4185465296032677,0.8407414228405237,0.4185465296032677,0.7511788959998567,0.4442927607851688,0.4185465296032677,0.4185465296032677,0.6683015426207528,0.4185465296032677,0.4185465296032677,0.9451689271150928,-27.0,-20.0,127.0,-19.0,-38.0,82.46,56.95,80.52,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-27.015812984354536,-24.440721010171785,-23.452866189101705,-19.8633438403342,-16.18543543347558,-14.420777163592211,115.28912530368613,115.06148283438942,124.09429858239257,-21.90109002314857,-22.57077091078675,-20.20738948289,-42.99999999999999,-42.44575453193413,-38.476729822178974,90.65319239814663,93.15282826045019,93.81340558354246,71.82931483972679,76.087387307669,73.27816025976522,98.2367012968487,99.23686069675783,97.78055659145821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8968136791806368,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.8968136791806368,0.0,0.0,0.0,1.0,0.4999999999999999,0.10318632081936327,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-17,0.8545840359492695,0.4272920179746347,0.4272920179746347,0.4272920179746347,0.4272920179746347,1.5721384386758586,0.4272920179746347,1.3228885590123147,2.4804171403474875,1.6641522265753728,1.084787841030406,0.4272920179746347,1.2871003949728284,0.4272920179746347,0.8524704783549557,0.4564663200107068,0.4272920179746347,0.4272920179746347,0.589546631668908,0.4272920179746347,0.4272920179746347,1.2512263289890757,-25.0,-18.0,132.0,-21.0,-40.0,93.3,74.76,104.76,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-27.26719210522631,-25.228421073157943,-23.714873398286368,-20.267192105226304,-17.407955044173733,-14.899764078222919,120.3743104395641,114.21312527993437,119.91154371653032,-20.66343574325025,-22.750066444956598,-21.221090047466582,-41.03774618281437,-43.27747404503095,-39.906856441457585,89.38608696395367,92.80870774273642,93.18141345317125,68.79152763727919,75.8205333808591,74.21874178243247,96.70450343390279,99.99422765337101,97.47365475002111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9615822839347862,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.9615822839347862,0.0,0.0,0.0,1.0,0.6955888843156933,0.22419000481982818,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-08-18,0.8972226003011812,0.4486113001505906,0.4486113001505906,0.4486113001505906,0.4486113001505906,1.8543042649691568,0.4486113001505906,1.4321872833434273,2.2549584425358216,1.5389230518545407,1.1815741603523884,0.4486113001505906,1.8077283857056765,0.4486113001505906,0.9655767990046296,0.4743575313324917,0.4486113001505906,0.4486113001505906,0.532428073370085,0.4486113001505906,0.4486113001505906,1.526227646364971,-24.0,-16.0,138.0,-25.0,-44.0,91.82,69.05,104.36,0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,-26.695061711959326,-26.027546834258448,-24.113866340968713,-19.542592567938986,-18.55499446585505,-15.658392047924169,126.25137912087177,115.62007949349749,116.45305619033007,-20.66343574325025,-22.347774426396715,-22.21607348906235,-40.34268447085504,-43.087548186329094,-41.68410797915704,88.68287384770476,91.8863631611309,93.20291828024298,66.43193489688652,73.91652863330393,75.6576593746261,96.48736494844691,99.60880684856254,98.68299568438482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9885818553243598,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.9885818553243598,0.0,0.0,0.0,1.0,0.8479136605808179,0.40024932617767844,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
