,retail/recreation,grocery/pharmacy,parks,transit_stations,workplace,residential,Date,CountryName,ConfirmedCases,ConfirmedDeaths,density,population,population_p65,population_p14,Tests,gdp,area,region,day_of_week,%ConfirmedCases,%ConfirmedCases_smooth,%ConfirmedDeaths,%ConfirmedDeaths_smooth,Days_since_ConfirmedCases,grocery/pharmacy_15days,grocery/pharmacy_10days,grocery/pharmacy_5days,grocery/pharmacy_30days,parks_15days,parks_10days,parks_5days,parks_30days,residential_15days,residential_10days,residential_5days,residential_30days,retail/recreation_15days,retail/recreation_10days,retail/recreation_5days,retail/recreation_30days,transit_stations_15days,transit_stations_10days,transit_stations_5days,transit_stations_30days,workplace_15days,workplace_10days,workplace_5days,workplace_30days,Days_since_Peak_RateCases
0,-1.0139159246833669,1.2594393700787403,0.16898166502872453,4.2032,6.203849781979593,1.3925713211417494,2020-02-29,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,5,1.0,0.0,0.0,0.0,0,3.5206479190101234,6.40998915135608,6.237933858267716,2.830221449904969,2.3091152757930518,2.8801459594485674,1.7476573370318906,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.27661792672768315,2.1114168588757276,1.2333002381092695,2.638993387959445,2.589850411883757,-5.0449456144606435,3.142,5.073511111111111,7.3084,-4.934675862068966,4.792364712004603,7.698057114698563,7.65640742458795,-1.0865002249741211,0
1,2.969668442911472,10.078740157480317,1.7482495624934398,9.5024,8.709417855476257,0.4716108914701483,2020-03-01,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,6,0.0,0.5,0.0,0.0,1,3.5206479190101234,6.40998915135608,6.237933858267716,2.830221449904969,2.3091152757930518,2.8801459594485674,1.7476573370318906,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.27661792672768315,2.1114168588757276,1.2333002381092695,2.638993387959445,2.589850411883757,-5.0449456144606435,3.142,5.073511111111111,7.3084,-4.934675862068966,4.792364712004603,7.698057114698563,7.65640742458795,-1.0865002249741211,0
2,5.019924973076889,7.156711811023621,3.403322319036462,8.120800000000001,7.733273826842699,-0.8401599622518902,2020-03-02,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,0,0.0,0.3333333333333333,0.0,0.0,2,3.5206479190101234,6.40998915135608,6.237933858267716,2.830221449904969,2.3091152757930518,2.8801459594485674,1.7476573370318906,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.27661792672768315,2.1114168588757276,1.2333002381092695,2.638993387959445,2.589850411883757,-5.0449456144606435,3.142,5.073511111111111,7.3084,-4.934675862068966,4.792364712004603,7.698057114698563,7.65640742458795,-1.0865002249741211,0
3,3.383724156230034,6.456844094488188,1.6700758015689363,7.4072,7.979088234053255,0.08244945655072525,2020-03-03,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,1,0.0,0.0,0.0,0.0,3,3.5206479190101234,6.40998915135608,6.237933858267716,2.830221449904969,2.3091152757930518,2.8801459594485674,1.7476573370318906,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.27661792672768315,2.1114168588757276,1.2333002381092695,2.638993387959445,2.589850411883757,-5.0449456144606435,3.142,5.073511111111111,7.3084,-4.934675862068966,4.792364712004603,7.698057114698563,7.65640742458795,-1.0865002249741211,0
4,-1.9197128526587912,4.479798425196852,0.7335699383723603,-0.8952,7.251920212722991,0.9794995438226158,2020-03-04,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,2,0.0,0.0,0.0,0.0,4,3.5206479190101234,6.40998915135608,5.886306771653543,2.830221449904969,2.3091152757930518,2.8801459594485674,1.5448398572999846,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.4171942501466697,2.1114168588757276,1.2333002381092695,2.638993387959445,1.6879377589752473,-5.0449456144606435,3.142,5.073511111111111,5.66768,-4.934675862068966,4.792364712004603,7.698057114698563,7.5755099822149585,-1.0865002249741211,0
5,3.017721330337224,5.4836409448818895,2.1114811789103243,3.548,9.972477092525995,1.249109266743487,2020-03-05,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,3,0.0,0.0,0.0,0.0,5,3.5206479190101234,6.40998915135608,6.731147086614174,2.830221449904969,2.3091152757930518,2.8801459594485674,1.9333397600763047,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.38850183926701726,2.1114168588757276,1.2333002381092695,2.638993387959445,2.4942652099793654,-5.0449456144606435,3.142,5.073511111111111,5.53664,-4.934675862068966,4.792364712004603,7.698057114698563,8.329235444324238,-1.0865002249741211,0
6,2.8895802972018854,9.4724031496063,8.194821119944407,3.6744,7.857366630482755,1.1691332938892838,2020-03-06,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,4,0.0,0.0,0.0,0.0,6,3.5206479190101234,6.40998915135608,6.6098796850393695,2.830221449904969,2.3091152757930518,2.8801459594485674,3.222654071566498,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.5280063197508443,2.1114168588757276,1.2333002381092695,2.638993387959445,2.478247580837448,-5.0449456144606435,3.142,5.073511111111111,4.371040000000001,-4.934675862068966,4.792364712004603,7.698057114698563,8.158825199325538,-1.0865002249741211,0
7,4.701975034609831,5.290935433070866,4.39431292469557,3.54,7.134941009291603,0.6513507067507295,2020-03-07,Afghanistan,1.0,0.0,55,36296400,2,43,1.0,700.0,647500,0,5,0.0,0.0,0.0,0.0,7,3.5206479190101234,6.40998915135608,6.236724409448819,2.830221449904969,2.3091152757930518,2.8801459594485674,3.4208521926983195,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.8263084535513683,2.1114168588757276,1.2333002381092695,2.638993387959445,2.4146575931440366,-5.0449456144606435,3.142,5.073511111111111,3.45488,-4.934675862068966,4.792364712004603,7.698057114698563,8.039158635815317,-1.0865002249741211,0
8,4.701975034609831,8.011388976377953,3.4964991249868795,6.5608,6.440179388911928,-0.1525314946188417,2020-03-08,Afghanistan,4.0,0.0,55,36296400,2,43,4.0,700.0,647500,0,6,0.75,0.25,0.0,0.0,8,3.5206479190101234,6.40998915135608,6.547633385826771,2.830221449904969,2.3091152757930518,2.8801459594485674,3.7861368573819076,1.6213635555592065,0.9976384242637752,0.5558925581664452,0.7793122633174548,2.1114168588757276,1.2333002381092695,2.638993387959445,2.678307768819996,-5.0449456144606435,3.142,5.073511111111111,3.2856,-4.934675862068966,4.792364712004603,7.698057114698563,7.731376866787052,-1.0865002249741211,0
9,-15.05977491923067,-10.138406299212598,-4.159791641922061,-9.2808,-21.393757427550216,6.316452866351059,2020-03-09,Afghanistan,4.0,0.0,55,36296400,2,43,4.0,700.0,647500,0,0,0.0,0.25,0.0,0.0,9,3.5206479190101234,4.755149606299212,3.623992440944881,2.830221449904969,2.3091152757930518,2.1761521993115047,2.8074645413230237,1.6213635555592065,0.9976384242637752,1.1319485889849066,1.8467029278231437,2.1114168588757276,1.2333002381092695,0.8691165572404337,0.050295355505620344,-5.0449456144606435,3.142,3.63808,1.6084800000000001,-4.934675862068966,4.792364712004603,4.7888756604736855,2.0022413387324103,-1.0865002249741211,0
10,2.1944151924426736,-1.3997354330708658,1.2989478456647283,6.249600000000001,5.440323359582819,0.7041183589431935,2020-03-10,Afghanistan,5.0,0.0,55,36296400,2,43,5.0,700.0,647500,0,1,0.2,0.31666666666666665,0.0,0.0,10,3.5206479190101234,4.489232125984252,2.24731716535433,2.830221449904969,2.3091152757930518,2.289148817375105,2.644957874673904,1.6213635555592065,0.9976384242637752,1.0631032927650508,1.7377047462630848,2.1114168588757276,1.2333002381092695,1.1899496689530378,-0.11436587207328977,-5.0449456144606435,3.142,3.84272,2.1488000000000005,-4.934675862068966,4.792364712004603,4.712523018234008,1.0958105921437749,-1.0865002249741211,0
11,2.1944151924426736,-1.3997354330708658,2.2014994490658126,-1.5519999999999998,3.375008099000237,0.6892774567640629,2020-03-11,Afghanistan,7.0,0.0,55,36296400,2,43,7.0,700.0,647500,0,2,0.2857142857142857,0.1619047619047619,0.0,0.0,11,3.5206479190101234,3.3413845669291335,0.0728894488188967,2.830221449904969,2.3091152757930518,2.3344738060323422,1.4462935404981851,1.6213635555592065,0.9976384242637752,1.0848699492944425,1.641733578838041,2.1114168588757276,1.2333002381092695,1.1124243439061579,-0.25339889302513213,-5.0449456144606435,3.142,2.7372799999999997,1.1035200000000003,-4.934675862068966,4.792364712004603,4.179082042586407,0.19933888584727127,-1.0865002249741211,0
12,0.7872664723252365,-4.177436220472441,1.055740589455162,-1.5519999999999998,5.875043372334606,1.1732557667168202,2020-03-12,Afghanistan,7.0,0.0,55,36296400,2,43,7.0,700.0,647500,0,3,0.0,0.1619047619047619,0.0,0.0,12,3.5206479190101234,2.207969763779527,-1.8207848818897645,2.830221449904969,2.3091152757930518,2.0997156330742124,0.7785790734501037,1.6213635555592065,0.9976384242637752,1.2862115221913135,1.7461145908312592,2.1114168588757276,1.2333002381092695,0.6891584938309927,-1.0363406054820508,-5.0449456144606435,3.142,1.7699999999999996,0.08512000000000039,-4.934675862068966,4.792364712004603,3.993258997135597,-0.052640641544128106,-1.0865002249741211,0
13,3.3989409039148564,8.71448188976378,6.009903983801974,4.4616,4.51397453240992,0.08080046741971074,2020-03-13,Afghanistan,7.0,0.0,55,36296400,2,43,7.0,700.0,647500,0,4,0.0,0.09523809523809525,0.0,0.0,13,3.5206479190101234,2.433733543307086,-1.680166299212599,2.830221449904969,2.3091152757930518,2.5336984512975156,1.2812600452131224,1.6213635555592065,0.9976384242637752,1.2860466232782122,1.7927809832389694,2.1114168588757276,1.2333002381092695,0.6906801685994749,-1.2969474316210456,-5.0449456144606435,3.142,1.4754399999999996,-0.33471999999999974,-4.934675862068966,4.792364712004603,3.6467476269712633,-0.43788161284452976,-1.0865002249741211,0
14,6.209233936864251,2.267313385826772,4.563294589724294,5.0888,3.1797792932735254,-0.4163697555811625,2020-03-14,Afghanistan,11.0,0.0,55,36296400,2,43,11.0,700.0,647500,0,5,0.36363636363636365,0.12121212121212122,0.0,0.0,14,3.4370922834645667,2.2124850393700783,0.8009776377952749,2.830221449904969,2.459393896721801,2.916670916432709,3.0258772915423937,1.6213635555592065,0.9033712122741127,1.1464596933378342,0.4462164588525249,2.1114168588757276,1.5650291513596017,1.5035748475517792,2.956854339597938,-5.0449456144606435,3.2717866666666664,2.0738399999999997,2.5392,-4.934675862068966,4.68485901742253,3.239533535026317,4.476825731320218,-1.0865002249741211,0
15,0.9898894809704908,11.629253543307087,4.768599416394707,5.8824000000000005,2.7079104794320408,0.3710225544782636,2020-03-15,Afghanistan,16.0,0.0,55,36296400,2,43,16.0,700.0,647500,0,6,0.3125,0.22537878787878787,0.0,0.0,15,4.1284132283464565,2.827046299212598,3.406775433070865,2.830221449904969,2.7660350801462004,3.182382740181147,3.719807605688389,1.6213635555592065,0.8352679611632136,1.058651022111312,0.37959729795953895,2.1114168588757276,1.6986161784031921,1.3007916626151057,2.7159491973035017,-5.0449456144606435,3.383733333333333,2.3072799999999996,2.4657600000000004,-4.934675862068966,4.451796397252694,2.513076873716922,3.9303431552900627,-1.0865002249741211,0
16,1.4343786896586963,14.61094803149606,2.458130482403829,3.944,1.2290720360527796,0.6150729458684103,2020-03-16,Afghanistan,21.0,0.0,55,36296400,2,43,21.0,700.0,647500,0,0,0.23809523809523808,0.3047438672438672,0.0,0.0,16,4.430560419947507,3.3409007874015737,6.60891212598425,2.830221449904969,2.8133604748068928,2.6087136764270893,3.771133812355992,1.6213635555592065,0.8448320981230978,1.0032449873092246,0.3647563957804084,2.1114168588757276,1.5962635281863404,1.155271501860787,2.5639418967467065,-5.0449456144606435,3.013173333333333,2.3342399999999994,3.56496,-4.934675862068966,3.9531066759577955,1.8502474142739243,3.5011559427005716,-1.0865002249741211,0
17,0.42286540934661737,5.6150677165354335,2.9682340132849316,-2.7776,1.3784576404347573,0.3990553697055101,2020-03-17,Afghanistan,22.0,0.0,55,36296400,2,43,22.0,700.0,647500,0,1,0.045454545454545456,0.19868326118326116,0.0,0.0,17,4.327784146981627,3.3733140157480306,8.567412913385827,2.830221449904969,2.784354587756791,2.4661057852860258,4.153632497121945,1.6213635555592065,0.9274464535869245,0.9780154536047027,0.20991631637814642,2.1114168588757276,1.2897928906043221,0.7273605393344657,2.4910616841509827,-5.0449456144606435,2.286613333333333,1.7024799999999995,3.31984,-4.934675862068966,3.5294522635305996,1.2745990773882396,2.6018387963206018,-1.0865002249741211,0
