,CountryName,Date,ConfirmedCases,ConfirmedDeaths,Days_since_ConfirmedCases,Days_since_ConfirmedDeaths,Days_since_S1_School closing_1.0,Days_since_S1_School closing_2.0,Days_since_S2_Workplace closing_1.0,Days_since_S2_Workplace closing_2.0,Days_since_S3_Cancel public events_1.0,Days_since_S3_Cancel public events_2.0,Days_since_S4_Close public transport_1.0,Days_since_S4_Close public transport_2.0,Days_since_S5_Public information campaigns_1.0,Days_since_S6_Restrictions on internal movement_1.0,Days_since_S6_Restrictions on internal movement_2.0,Days_since_S7_International travel controls_1.0,Days_since_S7_International travel controls_2.0,Days_since_S7_International travel controls_3.0,%ConfirmedCases,%ConfirmedCases_smooth,%ConfirmedDeaths,%ConfirmedDeaths_smooth,Days,Days_since_100Cases,density,population,population_p65,population_p14,Tests,gdp,area,region,day_of_week
743,Guatemala,2020-03-13,0.0,0.0,0,0,0,0,0,0,3,0,0,0,42,0,0,10,41,1,0.0,0.0,0.0,0.0,72,0,157,16914936,4,35,0.0,4100.0,108890,6,4
744,Guatemala,2020-03-14,0.0,0.0,0,0,0,0,0,0,4,0,0,0,43,0,0,10,41,2,0.0,0.0,0.0,0.0,73,0,157,16914936,4,35,0.0,4100.0,108890,6,5
745,Guatemala,2020-03-15,1.0,0.0,0,0,0,0,0,0,5,0,0,0,44,0,0,10,41,3,0.0,0.0,0.0,0.0,74,0,157,16914936,4,35,1.0,4100.0,108890,6,6
746,Guatemala,2020-03-16,1.0,1.0,1,0,0,1,0,0,6,0,0,0,45,0,0,10,41,4,0.0,0.0,0.0,0.0,75,0,157,16914936,4,35,1.0,4100.0,108890,6,0
747,Guatemala,2020-03-17,6.0,1.0,2,1,0,2,0,0,7,0,0,0,46,0,0,10,41,5,5.0,0.0,0.0,0.0,76,0,157,16914936,4,35,6.0,4100.0,108890,6,1
748,Guatemala,2020-03-18,6.0,1.0,3,2,0,3,0,0,8,0,0,0,47,0,0,10,41,6,0.0,1.25,0.0,0.0,77,0,157,16914936,4,35,6.0,4100.0,108890,6,2
749,Guatemala,2020-03-19,8.0,1.0,4,3,0,4,0,0,9,0,0,0,48,0,0,10,41,7,0.3333333333333333,1.3333333333333333,0.0,0.0,78,0,157,16914936,4,35,8.0,4100.0,108890,6,3
750,Guatemala,2020-03-20,9.0,1.0,5,4,0,5,0,0,10,0,0,0,49,0,0,10,41,8,0.125,1.3645833333333333,0.0,0.0,79,0,157,16914936,4,35,9.0,4100.0,108890,6,4
751,Guatemala,2020-03-21,13.0,1.0,6,5,0,6,0,0,11,0,0,0,50,0,0,10,41,9,0.4444444444444444,0.22569444444444442,0.0,0.0,80,0,157,16914936,4,35,13.0,4100.0,108890,6,5
752,Guatemala,2020-03-22,17.0,1.0,7,6,0,7,0,0,12,0,0,0,51,0,0,10,41,10,0.3076923076923077,0.30261752136752135,0.0,0.0,81,0,157,16914936,4,35,17.0,4100.0,108890,6,6
753,Guatemala,2020-03-23,19.0,1.0,8,7,0,8,0,0,13,0,0,0,52,0,0,10,41,11,0.11764705882352941,0.2486959527400704,0.0,0.0,82,0,157,16914936,4,35,19.0,4100.0,108890,6,0
754,Guatemala,2020-03-24,20.0,1.0,9,8,0,9,0,0,14,0,0,0,53,0,0,10,41,12,0.05263157894736842,0.23060384747691248,0.0,0.0,83,0,157,16914936,4,35,20.0,4100.0,108890,6,1
755,Guatemala,2020-03-25,21.0,1.0,10,9,0,10,0,0,15,0,0,0,54,0,0,10,41,13,0.05,0.1319927363658014,0.0,0.0,84,0,157,16914936,4,35,21.0,4100.0,108890,6,2
756,Guatemala,2020-03-26,24.0,1.0,11,10,0,11,0,0,16,0,0,0,55,0,0,10,41,14,0.14285714285714285,0.09078394515701017,0.0,0.0,85,0,157,16914936,4,35,24.0,4100.0,108890,6,3
757,Guatemala,2020-03-27,25.0,1.0,12,11,0,12,0,0,17,0,0,0,56,0,0,10,41,15,0.041666666666666664,0.07178884711779449,0.0,0.0,86,0,157,16914936,4,35,25.0,4100.0,108890,6,4
758,Guatemala,2020-03-28,32.0,1.0,13,12,0,13,0,0,18,0,0,0,57,0,0,10,41,16,0.28,0.12863095238095237,0.0,0.0,87,0,157,16914936,4,35,32.0,4100.0,108890,6,5
759,Guatemala,2020-03-29,34.0,1.0,14,13,0,14,0,0,19,0,0,0,58,0,0,10,41,17,0.0625,0.1317559523809524,0.0,0.0,88,0,157,16914936,4,35,34.0,4100.0,108890,6,6
760,Guatemala,2020-03-30,36.0,1.0,15,14,0,15,0,0,20,0,0,0,59,0,0,10,41,18,0.058823529411764705,0.11074754901960786,0.0,0.0,89,0,157,16914936,4,35,36.0,4100.0,108890,6,0
761,Guatemala,2020-04-01,39.0,1.0,16,15,0,16,0,0,21,0,0,0,60,0,0,10,41,19,0.08333333333333333,0.12116421568627452,0.0,0.0,90,0,157,16914936,4,35,39.0,4100.0,108890,6,2
762,Guatemala,2020-04-02,47.0,1.0,17,16,0,17,0,0,22,0,0,0,61,0,0,10,41,20,0.20512820512820512,0.10244626696832579,0.0,0.0,91,0,157,16914936,4,35,47.0,4100.0,108890,6,3
763,Guatemala,2020-04-03,50.0,1.0,18,17,0,18,0,0,23,0,0,0,62,0,0,10,41,21,0.06382978723404255,0.10277871377683642,0.0,0.0,92,0,157,16914936,4,35,50.0,4100.0,108890,6,4
764,Guatemala,2020-04-04,61.0,2.0,19,18,0,19,0,0,24,0,0,0,63,0,0,10,41,22,0.22,0.14307283142389524,1.0,0.25,93,0,157,16914936,4,35,61.0,4100.0,108890,6,5
765,Guatemala,2020-04-05,61.0,2.0,20,19,0,20,0,0,25,0,0,0,64,0,0,10,41,23,0.0,0.12223949809056192,0.0,0.25,94,0,157,16914936,4,35,61.0,4100.0,108890,6,6
766,Guatemala,2020-04-06,70.0,3.0,21,20,0,21,0,0,26,0,0,0,65,0,0,10,41,24,0.14754098360655737,0.10784269271014998,0.5,0.375,95,0,157,16914936,4,35,70.0,4100.0,108890,6,0
767,Guatemala,2020-04-07,77.0,3.0,22,21,0,22,0,0,27,0,0,0,66,0,0,10,41,25,0.1,0.11688524590163935,0.0,0.375,96,0,157,16914936,4,35,77.0,4100.0,108890,6,1
768,Bulgaria,2020-02-11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,0,65,7075947,20,14,0.0,7600.0,110910,1,1
769,Bulgaria,2020-02-12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,42,0,65,7075947,20,14,0.0,7600.0,110910,1,2
770,Bulgaria,2020-02-13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0,65,7075947,20,14,0.0,7600.0,110910,1,3
771,Bulgaria,2020-02-14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,65,7075947,20,14,0.0,7600.0,110910,1,4
772,Bulgaria,2020-02-15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,65,7075947,20,14,0.0,7600.0,110910,1,5
773,Bulgaria,2020-02-16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,46,0,65,7075947,20,14,0.0,7600.0,110910,1,6
774,Bulgaria,2020-02-17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,47,0,65,7075947,20,14,0.0,7600.0,110910,1,0
775,Bulgaria,2020-02-18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,65,7075947,20,14,0.0,7600.0,110910,1,1
776,Bulgaria,2020-02-19,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,65,7075947,20,14,0.0,7600.0,110910,1,2
777,Bulgaria,2020-02-20,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,65,7075947,20,14,0.0,7600.0,110910,1,3
778,Bulgaria,2020-02-21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,51,0,65,7075947,20,14,0.0,7600.0,110910,1,4
779,Bulgaria,2020-02-22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,52,0,65,7075947,20,14,0.0,7600.0,110910,1,5
780,Bulgaria,2020-02-23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,53,0,65,7075947,20,14,0.0,7600.0,110910,1,6
781,Bulgaria,2020-02-24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,65,7075947,20,14,0.0,7600.0,110910,1,0
782,Bulgaria,2020-02-25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,65,7075947,20,14,0.0,7600.0,110910,1,1
783,Bulgaria,2020-02-26,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.0,0.0,0.0,0.0,56,0,65,7075947,20,14,0.0,7600.0,110910,1,2
784,Bulgaria,2020-02-27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.0,0.0,0.0,0.0,57,0,65,7075947,20,14,0.0,7600.0,110910,1,3
785,Bulgaria,2020-02-28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0.0,0.0,0.0,0.0,58,0,65,7075947,20,14,0.0,7600.0,110910,1,4
786,Bulgaria,2020-02-29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,65,7075947,20,14,0.0,7600.0,110910,1,5
787,Bulgaria,2020-03-01,0.0,0.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,65,7075947,20,14,0.0,7600.0,110910,1,6
788,Bulgaria,2020-03-02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0.0,0.0,61,0,65,7075947,20,14,0.0,7600.0,110910,1,0
789,Bulgaria,2020-03-03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0.0,0.0,0.0,0.0,62,0,65,7075947,20,14,0.0,7600.0,110910,1,1
790,Bulgaria,2020-03-04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.0,0.0,0.0,0.0,63,0,65,7075947,20,14,0.0,7600.0,110910,1,2
791,Bulgaria,2020-03-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0.0,0.0,0.0,0.0,64,0,65,7075947,20,14,0.0,7600.0,110910,1,3
792,Bulgaria,2020-03-06,0.0,0.0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,65,7075947,20,14,0.0,7600.0,110910,1,4
793,Bulgaria,2020-03-07,0.0,0.0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,66,0,65,7075947,20,14,0.0,7600.0,110910,1,5
794,Bulgaria,2020-03-08,2.0,0.0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0.0,0.0,0.0,0.0,67,0,65,7075947,20,14,2.0,7600.0,110910,1,6
795,Bulgaria,2020-03-09,4.0,0.0,1,0,0,4,0,0,0,0,0,0,27,0,0,1,0,0,1.0,0.0,0.0,0.0,68,0,65,7075947,20,14,4.0,7600.0,110910,1,0
796,Bulgaria,2020-03-13,23.0,1.0,3,1,0,8,0,0,0,0,0,0,31,0,0,5,0,0,2.2857142857142856,0.5714285714285714,0.0,0.0,72,0,65,7075947,20,14,23.0,7600.0,110910,1,4
797,Bulgaria,2020-03-14,31.0,1.0,4,2,0,9,1,0,0,1,0,0,32,0,1,6,0,0,0.34782608695652173,0.6583850931677018,0.0,0.0,73,0,65,7075947,20,14,31.0,7600.0,110910,1,5
798,Bulgaria,2020-03-15,41.0,2.0,5,3,0,10,2,0,0,2,0,0,33,0,2,7,0,0,0.3225806451612903,0.7390302544580244,1.0,0.25,74,0,65,7075947,20,14,41.0,7600.0,110910,1,6
799,Bulgaria,2020-03-16,51.0,2.0,6,4,0,11,3,0,0,3,0,0,34,0,3,8,0,0,0.24390243902439024,0.8000058642141219,0.0,0.25,75,0,65,7075947,20,14,51.0,7600.0,110910,1,0
800,Bulgaria,2020-03-17,62.0,2.0,7,5,0,12,4,0,0,4,0,0,35,0,4,9,0,0,0.21568627450980393,0.2824988614130015,0.0,0.25,76,0,65,7075947,20,14,62.0,7600.0,110910,1,1
801,Bulgaria,2020-03-18,81.0,2.0,8,6,0,13,5,0,0,5,0,0,36,0,5,10,0,0,0.3064516129032258,0.2721552428996776,0.0,0.25,77,0,65,7075947,20,14,81.0,7600.0,110910,1,2
802,Bulgaria,2020-03-19,92.0,2.0,9,7,0,14,6,0,0,6,0,0,37,0,6,10,0,1,0.13580246913580246,0.2254606988933056,0.0,0.0,78,0,65,7075947,20,14,92.0,7600.0,110910,1,3
803,Bulgaria,2020-03-20,105.0,3.0,10,8,0,15,7,0,0,7,0,0,38,0,7,10,0,2,0.14130434782608695,0.19981117609372978,0.5,0.125,79,1,65,7075947,20,14,105.0,7600.0,110910,1,4
804,Bulgaria,2020-03-21,127.0,3.0,11,9,0,16,8,0,0,8,0,0,39,0,8,10,0,3,0.20952380952380953,0.1982705598472312,0.0,0.125,80,2,65,7075947,20,14,127.0,7600.0,110910,1,5
805,Bulgaria,2020-03-22,163.0,3.0,12,10,0,17,9,0,0,9,0,0,40,0,9,10,0,4,0.28346456692913385,0.1925237983537082,0.0,0.125,81,3,65,7075947,20,14,163.0,7600.0,110910,1,6
806,Bulgaria,2020-03-23,185.0,3.0,13,11,0,18,10,0,0,10,0,0,41,0,10,10,0,5,0.13496932515337423,0.19231551235810115,0.0,0.125,82,4,65,7075947,20,14,185.0,7600.0,110910,1,0
807,Bulgaria,2020-03-24,201.0,3.0,14,12,0,19,11,0,0,11,0,0,42,0,11,10,0,6,0.08648648648648649,0.17861104702320102,0.0,0.0,83,5,65,7075947,20,14,201.0,7600.0,110910,1,1
808,Bulgaria,2020-03-25,220.0,3.0,15,13,0,20,12,0,0,12,0,0,43,0,12,10,0,7,0.0945273631840796,0.14986193543826856,0.0,0.0,84,6,65,7075947,20,14,220.0,7600.0,110910,1,2
809,Bulgaria,2020-03-26,242.0,3.0,16,14,0,21,13,0,0,13,0,0,44,0,13,10,0,8,0.1,0.10399579370598508,0.0,0.0,85,7,65,7075947,20,14,242.0,7600.0,110910,1,3
810,Bulgaria,2020-03-27,264.0,3.0,17,15,0,22,14,0,0,14,0,0,45,0,14,10,0,9,0.09090909090909091,0.09298073514491426,0.0,0.0,86,8,65,7075947,20,14,264.0,7600.0,110910,1,4
811,Bulgaria,2020-03-28,293.0,3.0,18,16,0,23,15,0,0,15,0,0,46,0,15,10,0,10,0.10984848484848485,0.09882123473541385,0.0,0.0,87,9,65,7075947,20,14,293.0,7600.0,110910,1,5
812,Bulgaria,2020-03-29,331.0,7.0,19,17,0,24,16,0,0,16,0,0,47,0,16,10,0,11,0.1296928327645051,0.10761260213052022,1.3333333333333333,0.3333333333333333,88,10,65,7075947,20,14,331.0,7600.0,110910,1,6
813,Bulgaria,2020-03-30,346.0,8.0,20,18,0,25,17,0,0,17,0,0,48,0,17,10,0,12,0.045317220543806644,0.09394190726647188,0.14285714285714285,0.369047619047619,89,11,65,7075947,20,14,346.0,7600.0,110910,1,0
814,Bulgaria,2020-04-02,457.0,10.0,22,20,0,28,20,0,0,20,0,0,51,0,20,10,0,15,0.08293838862559241,0.03206390229234976,0.0,0.03571428571428571,92,13,65,7075947,20,14,457.0,7600.0,110910,1,3
815,Bulgaria,2020-04-03,485.0,14.0,23,21,0,29,21,0,0,21,0,0,52,0,21,10,0,16,0.061269146608315096,0.036051883808476876,0.4,0.1,93,14,65,7075947,20,14,485.0,7600.0,110910,1,4
816,Bulgaria,2020-04-04,503.0,17.0,24,22,0,30,22,0,0,22,0,0,53,0,22,10,0,17,0.03711340206185567,0.045330234323940795,0.21428571428571427,0.15357142857142858,94,15,65,7075947,20,14,503.0,7600.0,110910,1,5
817,Bulgaria,2020-04-05,531.0,20.0,25,23,0,31,23,0,0,23,0,0,54,0,23,10,0,18,0.055666003976143144,0.059246735317976584,0.17647058823529413,0.19768907563025212,95,16,65,7075947,20,14,531.0,7600.0,110910,1,6
818,Bulgaria,2020-04-06,549.0,22.0,26,24,0,32,24,0,0,24,0,0,55,0,24,10,0,19,0.03389830508474576,0.04698671443276491,0.1,0.22268907563025211,96,17,65,7075947,20,14,549.0,7600.0,110910,1,0
819,Bulgaria,2020-04-07,577.0,23.0,27,25,0,33,25,0,0,25,0,0,56,0,25,10,0,20,0.051001821493624776,0.044419883154092336,0.045454545454545456,0.13405271199388846,97,18,65,7075947,20,14,577.0,7600.0,110910,1,1
820,Chile,2020-03-04,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,0,24,18470439,11,20,1.0,9900.0,756950,6,2
821,Chile,2020-03-05,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,64,0,24,18470439,11,20,3.0,9900.0,756950,6,3
822,Chile,2020-03-06,4.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,65,0,24,18470439,11,20,4.0,9900.0,756950,6,4
823,Chile,2020-03-07,5.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.6458333333333334,0.0,0.0,66,0,24,18470439,11,20,5.0,9900.0,756950,6,5
824,Chile,2020-03-10,13.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1375,0.0,0.0,69,0,24,18470439,11,20,13.0,9900.0,756950,6,1
825,Chile,2020-03-11,17.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0.15192307692307694,0.0,0.0,70,0,24,18470439,11,20,17.0,9900.0,756950,6,2
826,Chile,2020-03-12,23.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35294117647058826,0.24015837104072402,0.0,0.0,71,0,24,18470439,11,20,23.0,9900.0,756950,6,3
827,Chile,2020-03-13,33.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43478260869565216,0.34885402321463704,0.0,0.0,72,0,24,18470439,11,20,33.0,9900.0,756950,6,4
828,Chile,2020-03-14,43.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30303030303030304,0.3496115989722128,0.0,0.0,73,0,24,18470439,11,20,43.0,9900.0,756950,6,5
829,Chile,2020-03-15,61.0,0.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4186046511627907,0.37733968483983354,0.0,0.0,74,0,24,18470439,11,20,61.0,9900.0,756950,6,6
830,Chile,2020-03-16,75.0,0.0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.22950819672131148,0.34648143990251434,0.0,0.0,75,0,24,18470439,11,20,75.0,9900.0,756950,6,0
831,Chile,2020-03-17,156.0,0.0,12,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1.08,0.5077857877286014,0.0,0.0,76,1,24,18470439,11,20,156.0,9900.0,756950,6,1
832,Chile,2020-03-18,201.0,0.0,13,0,0,2,2,0,0,2,0,0,4,0,0,0,0,0,0.28846153846153844,0.5041435965864102,0.0,0.0,77,2,24,18470439,11,20,201.0,9900.0,756950,6,2
833,Chile,2020-03-19,238.0,0.0,14,0,0,3,3,0,0,3,0,0,5,0,0,0,0,1,0.18407960199004975,0.44551233429322495,0.0,0.0,78,3,24,18470439,11,20,238.0,9900.0,756950,6,3
834,Chile,2020-03-20,342.0,0.0,15,0,0,4,4,0,0,4,0,0,6,0,0,0,0,2,0.4369747899159664,0.4973789825918886,0.0,0.0,79,4,24,18470439,11,20,342.0,9900.0,756950,6,4
835,Chile,2020-03-21,434.0,0.0,16,0,0,5,5,0,0,5,0,0,7,0,0,0,0,3,0.26900584795321636,0.2946304445801927,0.0,0.0,80,5,24,18470439,11,20,434.0,9900.0,756950,6,5
836,Chile,2020-03-22,537.0,0.0,17,0,0,6,6,0,0,6,0,0,8,0,0,0,0,4,0.23732718894009217,0.28184685719983116,0.0,0.0,81,6,24,18470439,11,20,537.0,9900.0,756950,6,6
837,Chile,2020-03-23,632.0,1.0,18,0,0,7,7,0,0,7,0,1,9,0,0,0,0,5,0.17690875232774675,0.28005414478425544,0.0,0.0,82,7,24,18470439,11,20,632.0,9900.0,756950,6,0
838,Chile,2020-03-24,746.0,2.0,19,1,0,8,8,0,0,8,0,2,10,0,0,0,0,6,0.18037974683544303,0.21590538401412457,1.0,0.0,83,8,24,18470439,11,20,746.0,9900.0,756950,6,1
839,Chile,2020-03-25,922.0,2.0,20,2,0,9,9,0,0,9,0,3,11,0,0,0,0,7,0.2359249329758713,0.20763515526978832,0.0,0.0,84,9,24,18470439,11,20,922.0,9900.0,756950,6,2
840,Chile,2020-03-26,1142.0,3.0,21,3,0,10,10,0,0,10,0,4,12,0,1,0,0,8,0.2386117136659436,0.20795628645125117,0.5,0.375,85,10,24,18470439,11,20,1142.0,9900.0,756950,6,3
841,Chile,2020-03-27,1306.0,4.0,22,4,0,11,11,0,0,11,0,5,13,0,2,0,0,9,0.1436077057793345,0.1996310248141481,0.3333333333333333,0.4583333333333333,86,11,24,18470439,11,20,1306.0,9900.0,756950,6,4
842,Chile,2020-03-28,1610.0,5.0,23,5,0,12,12,0,0,12,0,6,14,0,3,0,0,10,0.2327718223583461,0.2127290436948739,0.25,0.2708333333333333,87,12,24,18470439,11,20,1610.0,9900.0,756950,6,5
843,Chile,2020-03-29,1909.0,6.0,24,6,0,13,13,0,0,13,0,7,15,0,4,0,0,11,0.18571428571428572,0.20017638187947748,0.2,0.3208333333333333,88,13,24,18470439,11,20,1909.0,9900.0,756950,6,6
844,Chile,2020-03-30,2139.0,7.0,25,7,0,14,14,0,0,14,0,8,16,0,5,0,0,12,0.12048192771084337,0.17064393539070244,0.16666666666666666,0.23749999999999996,89,14,24,18470439,11,20,2139.0,9900.0,756950,6,0
845,Chile,2020-04-02,3404.0,18.0,27,9,0,17,17,0,0,17,0,11,19,0,8,0,0,15,0.1230616958099637,0.06088590588020177,0.125,0.07291666666666666,92,16,24,18470439,11,20,3404.0,9900.0,756950,6,3
846,Chile,2020-04-03,3737.0,22.0,28,10,0,18,18,0,0,18,0,12,20,0,9,0,0,16,0.09782608695652174,0.055221945691621366,0.2222222222222222,0.08680555555555555,93,17,24,18470439,11,20,3737.0,9900.0,756950,6,4
847,Chile,2020-04-04,4161.0,27.0,29,11,0,19,19,0,0,19,0,13,21,0,10,0,0,17,0.11345999464811346,0.08358694435364973,0.22727272727272727,0.14362373737373738,94,18,24,18470439,11,20,4161.0,9900.0,756950,6,5
848,Chile,2020-04-05,4471.0,34.0,30,12,0,20,20,0,0,20,0,14,22,0,11,0,0,18,0.07450132179764479,0.10221227480306093,0.25925925925925924,0.20843855218855217,95,19,24,18470439,11,20,4471.0,9900.0,756950,6,6
849,Chile,2020-04-06,4815.0,37.0,31,13,0,21,21,0,0,21,0,15,23,0,12,0,0,19,0.07694028181614851,0.09068192130460712,0.08823529411764706,0.19924737571796394,96,20,24,18470439,11,20,4815.0,9900.0,756950,6,0
850,Chile,2020-04-07,5116.0,43.0,32,14,0,22,22,0,0,22,0,16,24,0,13,0,0,20,0.06251298026998961,0.08185364463297409,0.16216216216216217,0.18423236070294893,97,21,24,18470439,11,20,5116.0,9900.0,756950,6,1
851,Ukraine,2020-01-27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,77,44831135,16,15,0.0,5400.0,603700,7,0
852,Ukraine,2020-01-28,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,77,44831135,16,15,0.0,5400.0,603700,7,1
853,Ukraine,2020-01-29,0.0,0.0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,77,44831135,16,15,0.0,5400.0,603700,7,2
854,Ukraine,2020-01-30,0.0,0.0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,77,44831135,16,15,0.0,5400.0,603700,7,3
855,Ukraine,2020-01-31,0.0,0.0,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,77,44831135,16,15,0.0,5400.0,603700,7,4
856,Ukraine,2020-02-01,0.0,0.0,0,0,0,0,0,5,0,5,0,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,77,44831135,16,15,0.0,5400.0,603700,7,5
857,Ukraine,2020-02-02,0.0,0.0,0,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0,77,44831135,16,15,0.0,5400.0,603700,7,6
858,Ukraine,2020-02-03,0.0,0.0,0,0,0,0,0,7,0,7,0,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0,77,44831135,16,15,0.0,5400.0,603700,7,0
859,Ukraine,2020-02-04,0.0,0.0,0,0,0,0,0,8,0,8,0,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,8,0,77,44831135,16,15,0.0,5400.0,603700,7,1
860,Ukraine,2020-02-05,0.0,0.0,0,0,0,0,0,9,0,9,0,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,9,0,77,44831135,16,15,0.0,5400.0,603700,7,2
861,Ukraine,2020-02-06,0.0,0.0,0,0,0,0,0,10,0,10,0,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,10,0,77,44831135,16,15,0.0,5400.0,603700,7,3
862,Ukraine,2020-02-07,0.0,0.0,0,0,0,0,0,11,0,11,0,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,11,0,77,44831135,16,15,0.0,5400.0,603700,7,4
863,Ukraine,2020-02-08,0.0,0.0,0,0,0,0,0,12,0,12,0,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,12,0,77,44831135,16,15,0.0,5400.0,603700,7,5
864,Ukraine,2020-02-09,0.0,0.0,0,0,0,0,0,13,0,13,0,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,13,0,77,44831135,16,15,0.0,5400.0,603700,7,6
865,Ukraine,2020-02-10,0.0,0.0,0,0,0,0,0,14,0,14,0,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,14,0,77,44831135,16,15,0.0,5400.0,603700,7,0
866,Ukraine,2020-02-11,0.0,0.0,0,0,0,0,0,15,0,15,0,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,15,0,77,44831135,16,15,0.0,5400.0,603700,7,1
867,Ukraine,2020-02-12,0.0,0.0,0,0,0,0,0,16,0,16,0,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,16,0,77,44831135,16,15,0.0,5400.0,603700,7,2
868,Ukraine,2020-02-13,0.0,0.0,0,0,0,0,0,17,0,17,0,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,17,0,77,44831135,16,15,0.0,5400.0,603700,7,3
