,ALL,N,T,U,K,L,M,O,A,R,S,G,F,P,I,C,B,J,E,D,Q,H
2020-07-27,1.126148332550383,0.5630741662751915,0.5630741662751915,0.5630741662751915,0.5630741662751915,1.4304886781571309,0.5630741662751915,1.1555998593453927,0.5630741662751915,0.5630741662751915,0.7385014114105588,0.5630741662751915,0.7773316065909458,1.450454048047696,0.9807979803897033,1.6646148269799683,0.5630741662751915,1.378908097232376,1.8164534278007265,1.7722914734967965,0.5630741662751915,1.1277324452332218
2020-07-28,1.1142178516994434,0.5571089258497217,0.5571089258497217,0.5571089258497217,0.5571089258497217,1.3188629195447041,0.5571089258497217,1.0971779303577027,0.5571089258497217,0.5571089258497217,0.7954993347330334,0.5571089258497217,0.8845045229207917,1.5385184436506418,0.8677139497778266,1.6712710804278614,0.5571089258497217,1.418138089746325,2.2677142576809377,1.659747405705524,0.5571089258497217,1.1024465158793855
2020-07-29,1.108113849630813,0.5540569248154065,0.5540569248154065,0.5540569248154065,0.5540569248154065,1.1199511676900642,0.5540569248154065,0.9948329766636665,0.5540569248154065,0.5540569248154065,0.8693738154288733,0.5540569248154065,0.9763952472101032,1.6055835824871667,0.8043560607472329,1.5047204193629669,0.5540569248154065,1.347856035911903,2.5349669914930018,1.4160887517700864,0.5540569248154065,1.044501145525308
2020-07-30,1.0947930911626518,0.5473965455813259,0.5473965455813259,0.5473965455813259,0.5473965455813259,0.8916086626759507,0.5473965455813259,0.8473588977548578,0.5473965455813259,0.5473965455813259,0.9152158476910651,0.5473965455813259,0.9948580936599919,1.625333963479599,0.7793572157891663,1.2313610825156012,0.5473965455813259,1.1706551978491673,2.654807897950691,1.1375407519764806,0.5473965455813259,0.962342012852299
2020-07-31,1.0628158862789214,0.5314079431394607,0.5314079431394607,0.5314079431394607,0.5314079431394607,0.7351846485938601,0.5314079431394607,0.7158020723261305,0.5314079431394607,0.5314079431394607,0.9058354120972488,0.5314079431394607,0.9384114279728473,1.5707793169662032,0.747782278694626,0.9540875042153956,0.5314079431394607,0.9430061393380071,2.5845330655123133,0.8822848878511924,0.5314079431394607,0.8773404636811095
2020-08-01,1.0151149449307255,0.5075574724653628,0.5075574724653628,0.5075574724653628,0.5075574724653628,0.6796242268880498,0.5075574724653628,0.63778014937561,0.5075574724653628,0.5075574724653628,0.8604225141829109,0.5075574724653628,0.8332551691684288,1.4163896785118153,0.7028713380802034,0.7385253485898252,0.5075574724653628,0.7231920401135212,2.3139046148505935,0.699863815880369,0.5075574724653628,0.8359233741207606
2020-08-02,0.9675829406493571,0.48379147032467856,0.48379147032467856,0.48379147032467856,0.48379147032467856,0.699420297014508,0.48379147032467856,0.6058673374610388,0.48379147032467856,0.48379147032467856,0.8029448817571192,0.48379147032467856,0.7333242561356086,1.2148699866342871,0.6558487327678607,0.6329300688140986,0.48379147032467856,0.5800433172537777,1.9421762899325086,0.6003951366249721,0.48379147032467856,0.8199739914471253
2020-08-03,0.9379014914743127,0.46895074573715634,0.46895074573715634,0.46895074573715634,0.46895074573715634,0.7499968586409776,0.46895074573715634,0.6157059631994568,0.46895074573715634,1.7223300072626913,0.7656031335159137,0.46895074573715634,0.6824094441412526,1.0053113749579041,0.6419094724450579,0.6195814395670205,0.46895074573715634,0.523109750053212,1.4001476448727945,0.5573906316021335,0.46895074573715634,0.8066528568086673
2020-08-04,0.9273999222281908,0.4636999611140954,0.4636999611140954,0.4636999611140954,0.4636999611140954,0.7771248990269611,0.4636999611140954,0.6248653820608228,0.4636999611140954,2.174305292945311,0.7463037096349552,0.4636999611140954,0.6639449949305661,0.8135518988813983,0.6580341651894449,0.6489356966526111,0.4636999611140954,0.5222945737132841,1.025728712432358,0.5298466399595643,0.4636999611140954,0.7778653910698508
2020-08-05,0.9263222041267809,0.46316110206339045,0.46316110206339045,0.46316110206339045,0.46316110206339045,0.7737982240470693,0.46316110206339045,0.6148365123048964,0.46316110206339045,2.4440711687409857,0.7494963777354205,0.46316110206339045,0.6492477440510245,0.6680728495873655,0.6819048748695393,0.6831861761364368,0.46316110206339045,0.5364532846948621,0.8155927825591414,0.505235409808919,0.46316110206339045,0.7069062572173275
2020-08-06,0.9209355798113845,0.46046778990569226,0.46046778990569226,0.46046778990569226,0.46046778990569226,0.759110793257685,0.46046778990569226,0.6230015802825363,0.46046778990569226,2.5678791422750575,0.744931565071142,0.46046778990569226,0.610153105777009,0.5779495932699406,0.6872130669091904,0.7172000521036909,0.46046778990569226,0.5356644563450368,0.7332944139362031,0.47660443510626826,0.46046778990569226,0.6326128040015946
2020-08-07,0.9016086270828659,0.45080431354143297,0.45080431354143297,0.45080431354143297,0.45080431354143297,0.765455209517744,0.45080431354143297,0.6922909516195501,0.45080431354143297,2.503929435914286,0.7600176118550767,0.45080431354143297,0.5459861585317691,0.522734083684326,0.6716590062306576,0.7415050920184159,0.45080431354143297,0.5117669921770213,0.7236024585243913,0.45080431354143297,0.45080431354143297,0.6063850960547252
2020-08-08,0.871257433579458,0.435628716789729,0.435628716789729,0.435628716789729,0.435628716789729,0.8169385248958896,0.435628716789729,0.8544769638647018,0.435628716789729,2.266180826975824,0.8036571012370628,0.435628716789729,0.4821164140150452,0.49819443439920297,0.6339362033765673,0.7710020023591526,0.435628716789729,0.4746382925716083,0.7360656451898868,0.435628716789729,0.435628716789729,0.6324002251451928
2020-08-09,0.84570263418182,0.42285131709091,0.42285131709091,0.42285131709091,0.42285131709091,0.8995788346127644,0.42285131709091,1.0824949769205707,0.42285131709091,1.9503111411085503,0.8969264658389484,0.42285131709091,0.4424959286394373,0.4774308553047135,0.58340052032016,0.7810234051604001,0.42285131709091,0.4382863690218957,0.7523772275584482,0.42285131709091,0.42285131709091,0.7167678240756394
2020-08-10,0.8397817979418496,0.4198908989709248,0.4198908989709248,0.4198908989709248,0.4198908989709248,0.9713394414207994,0.4198908989709248,1.2893527551189032,0.4198908989709248,1.5070527436103593,1.0109469029854776,0.4198908989709248,0.439571085179262,0.46303726406934964,0.5475507555601011,0.7691322506989041,0.4198908989709248,0.4198908989709248,0.7698664318597954,0.4198908989709248,0.4198908989709248,0.7953923362596634
2020-08-11,0.851257433579458,0.425628716789729,0.425628716789729,0.425628716789729,0.425628716789729,0.9915158504874102,0.425628716789729,1.3960235739381703,0.425628716789729,1.2901319020227144,1.0939921047908123,0.425628716789729,0.4564377433049416,0.45408712901623327,0.532806022642755,0.7256015960194894,0.425628716789729,0.425628716789729,0.7919612173430266,0.425628716789729,0.425628716789729,0.8193070480154252
2020-08-12,0.8675294633228363,0.43376473166141816,0.43376473166141816,0.43376473166141816,0.43376473166141816,0.9497091011105578,0.43376473166141816,1.364954076347671,0.43376473166141816,1.2612253711817143,1.0978019814939506,0.43376473166141816,0.47183984694001446,0.446744207148838,0.5404982707938916,0.6498490364733598,0.43376473166141816,0.43376473166141816,0.813665905874881,0.43376473166141816,0.43376473166141816,0.777115268978025
2020-08-13,0.8748817521261565,0.43744087606307824,0.43744087606307824,0.43744087606307824,0.43744087606307824,0.8787278091537563,0.43744087606307824,1.2151173350984563,1.6908201375886134,1.366165080116858,1.0386379349710564,0.43744087606307824,0.47462723223133396,0.43744087606307824,0.5592725568803905,0.5553959449358944,0.43744087606307824,0.43744087606307824,0.829124173251171,0.43744087606307824,0.43744087606307824,0.689793974395073
2020-08-14,0.8646577061663561,0.43232885308317803,0.43232885308317803,0.43232885308317803,0.43232885308317803,0.8664186178657985,0.43232885308317803,1.0786147503870844,2.142934184914394,1.5241535505165684,0.953394843810817,0.43232885308317803,0.47894117991186275,0.43232885308317803,0.5898119092961751,0.48945184146508736,0.43232885308317803,0.43232885308317803,0.8041944363136848,0.43232885308317803,0.43232885308317803,0.6349958860477777
2020-08-15,0.8454752852789014,0.4227376426394507,0.4227376426394507,0.4227376426394507,0.4227376426394507,0.9837932863650916,0.4227376426394507,1.0486616488255045,2.403647709317046,1.636287945522623,0.9229302397874094,0.4227376426394507,0.5698281565980401,0.4227376426394507,0.6576402337095838,0.4488518705351282,0.4227376426394507,0.4227376426394507,0.7471142793341968,0.4227376426394507,0.4227376426394507,0.721882941233286
2020-08-16,0.8370930592065354,0.4185465296032677,0.4185465296032677,0.4185465296032677,0.4185465296032677,1.2432162036098158,0.4185465296032677,1.152879374209435,2.5259578819726327,1.6932146016706853,0.9738342958945478,0.4185465296032677,0.8407414228405237,0.4185465296032677,0.7511788959998567,0.44429276078516877,0.4185465296032677,0.4185465296032677,0.6683015426207528,0.4185465296032677,0.4185465296032677,0.9451689271150929
2020-08-17,0.8545840359492695,0.42729201797463473,0.42729201797463473,0.42729201797463473,0.42729201797463473,1.5721384386758586,0.42729201797463473,1.3228885590123147,2.4804171403474875,1.6641522265753728,1.084787841030406,0.42729201797463473,1.2871003949728284,0.42729201797463473,0.8524704783549557,0.4564663200107068,0.42729201797463473,0.42729201797463473,0.589546631668908,0.42729201797463473,0.42729201797463473,1.2512263289890755
2020-08-18,0.8972226003011812,0.4486113001505906,0.4486113001505906,0.4486113001505906,0.4486113001505906,1.8543042649691572,0.4486113001505906,1.4321872833434273,2.2549584425358216,1.5389230518545407,1.1815741603523884,0.4486113001505906,1.8077283857056763,0.4486113001505906,0.9655767990046296,0.47435753133249164,0.4486113001505906,0.4486113001505906,0.532428073370085,0.4486113001505906,0.4486113001505906,1.5262276463649713
2020-08-19,0.9472134534564126,0.4736067267282063,0.4736067267282063,0.4736067267282063,0.4736067267282063,1.9881473964420109,0.4736067267282063,1.4038016111741893,1.9319915463360362,1.3671495724858143,1.1981971041482236,0.4736067267282063,2.2642752742655357,0.4736067267282063,1.0607977129280062,0.49130183538880073,0.4736067267282063,0.4736067267282063,0.5030736440509973,0.4736067267282063,0.4736067267282063,1.657259707514223
2020-08-20,0.9781933637495496,0.4890966818747748,0.4890966818747748,0.4890966818747748,0.4890966818747748,1.9272076050193176,0.4890966818747748,1.2409545329353298,1.420293581010413,1.16000126422636,1.1056613069654586,0.4890966818747748,2.508137297227302,0.4890966818747748,1.1461042101422794,0.4985681910142433,0.4890966818747748,0.4890966818747748,0.4890966818747748,0.4890966818747748,0.4890966818747748,1.600649579615441
2020-08-21,0.9764960757031789,0.48824803785158943,0.48824803785158943,0.48824803785158943,0.48824803785158943,1.681782181870003,0.48824803785158943,0.9944319111463749,1.050276789169852,0.9675313023486659,0.9375471249777131,0.48824803785158943,2.4763890143868066,0.48824803785158943,1.2034858539992337,0.48824803785158943,0.48824803785158943,0.48824803785158943,0.48824803785158943,0.48824803785158943,0.48824803785158943,1.392491873638106
2020-08-22,0.9521543794032464,0.4760771897016232,0.4760771897016232,0.4760771897016232,0.4760771897016232,1.3521105067790902,0.4760771897016232,0.8328138931752461,0.8285088701973742,0.8638742792586178,0.7467906183617611,0.4760771897016232,2.2150801547613423,0.4760771897016232,1.2077438302801895,0.4760771897016232,0.4760771897016232,0.4760771897016232,0.4760771897016232,0.4760771897016232,0.4760771897016232,1.1136683194391723
2020-08-23,0.9241735212176907,0.46208676060884535,0.46208676060884535,0.46208676060884535,0.46208676060884535,1.0359340151228684,0.46208676060884535,0.8429911375460044,0.7349133846393562,0.8470613910290695,0.6061047815481042,0.46208676060884535,1.8622916409013501,0.46208676060884535,1.1642369216059056,0.46208676060884535,0.46208676060884535,0.46208676060884535,0.46208676060884535,0.46208676060884535,0.46208676060884535,0.8852961492510136
2020-08-24,0.901257433579458,0.450628716789729,0.450628716789729,0.450628716789729,0.450628716789729,0.7944333998409281,0.450628716789729,0.9855893079618383,0.7234268617726873,0.878479725976334,0.5487537038803101,0.450628716789729,1.54918444356814,0.450628716789729,1.0580174581718498,0.450628716789729,0.450628716789729,0.450628716789729,0.450628716789729,0.450628716789729,0.450628716789729,0.7378228488681053
2020-08-25,0.8829160876382328,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.6400389211003074,0.4414580438191164,1.1720928384380613,0.7159360212444346,0.9046603849727034,0.5966550902343407,0.4414580438191164,1.3174671238978037,0.4414580438191164,0.892287826541067,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.4414580438191164,0.644737173430222
2020-08-26,0.8651091010290752,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.5654730343162184,0.4325545505145376,1.2830682542893161,0.6869222115197204,0.8627144641688407,0.7577336418446508,0.4325545505145376,1.1208705617975268,0.4325545505145376,0.7579516301287458,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.4325545505145376,0.5871405335406621
2020-08-27,0.8387812004081379,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.5725960786171431,0.41939060020406893,1.283891939323783,0.6212810002157593,0.7607460763861593,1.0249420487451664,0.41939060020406893,0.9450225813763133,0.41939060020406893,0.7794761069614372,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.41939060020406893,0.5414130412047546
2020-08-28,0.8021521332597017,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.6700010681352815,0.40107606662985085,1.1907432017349904,0.5347893914432329,0.6393738773791184,1.3509718706448286,0.40107606662985085,0.7848476455150579,0.40107606662985085,1.012844463051199,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.40107606662985085,0.5007812726500589
2020-08-29,0.7761574793951511,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.8488976943465167,0.38807873969757556,1.0592919618037446,0.4581136962622642,0.5465612161979981,1.6685019087918604,0.38807873969757556,0.6372569723272327,0.38807873969757556,1.4114221538384413,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.38807873969757556,0.495114434847397
2020-08-30,0.7903753310945946,0.3951876655472973,0.3951876655472973,0.3951876655472973,0.3951876655472973,1.078876758275004,0.3951876655472973,0.9606628746256332,0.42009422661775153,0.5312780172474534,1.8891947893632575,0.3951876655472973,0.5320798260785888,0.3951876655472973,1.8420027174164173,0.3951876655472973,0.3951876655472973,0.3951876655472973,0.3951876655472973,0.3951876655472973,0.3951876655472973,0.5415612935272355
2020-08-31,0.8505878366585885,0.42529391832929425,0.42529391832929425,0.42529391832929425,0.42529391832929425,1.2826909532011976,0.42529391832929425,0.9144541149975729,0.42529391832929425,0.5915504681115372,1.950774418744867,0.42529391832929425,0.5084992122721051,0.42529391832929425,2.131828242728851,0.42529391832929425,0.42529391832929425,0.42529391832929425,0.42529391832929425,0.42529391832929425,0.42529391832929425,0.631685920890061
2020-09-01,0.9326887387353141,0.46634436936765705,0.46634436936765705,0.46634436936765705,0.46634436936765705,1.3788130309089563,0.46634436936765705,0.876895598317412,0.46634436936765705,0.6819326027711633,1.8120334888849383,0.46634436936765705,0.52904161539742,0.46634436936765705,2.1545563390105125,0.46634436936765705,0.46634436936765705,0.46634436936765705,0.46634436936765705,0.46634436936765705,0.46634436936765705,0.7258431337873601
2020-09-02,1.006401570838024,0.503200785419012,0.503200785419012,0.503200785419012,0.503200785419012,1.3283921797438158,0.503200785419012,0.8191919153104421,0.503200785419012,0.7664803270986154,1.5291384824575962,0.503200785419012,0.5684528950954468,0.503200785419012,1.90978548632072,0.503200785419012,0.503200785419012,0.503200785419012,0.503200785419012,0.503200785419012,0.503200785419012,0.7935535639362925
2020-09-03,1.0475670405108586,0.5237835202554293,0.5237835202554293,0.5237835202554293,0.5237835202554293,1.152387484201879,0.5237835202554293,0.7252913957091466,0.5237835202554293,0.8230329927635801,1.191741256931747,0.5237835202554293,0.6057408897254581,0.5237835202554293,1.4864633657048896,0.5237835202554293,0.5237835202554293,0.5237835202554293,0.5237835202554293,0.5237835202554293,0.5237835202554293,0.8436215579867647
2020-09-04,1.042405371547343,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.9279327422121852,0.5212026857736715,0.6691567096284292,0.5212026857736715,0.8185115033884802,0.904546167015133,0.5212026857736715,0.6438046528155165,0.5212026857736715,1.1004091808879999,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.5212026857736715,0.945448145055679
2020-09-05,1.0012598271304962,0.5006299135652481,0.5006299135652481,0.5006299135652481,0.5006299135652481,0.7415735705413065,0.5006299135652481,0.6992366458306587,0.5006299135652481,0.7670561355044483,0.737543167648258,0.5006299135652481,0.7438220237967841,0.5006299135652481,0.9022082565553,0.5006299135652481,0.5006299135652481,0.5006299135652481,0.5006299135652481,0.5006299135652481,0.5006299135652481,1.1497997453898916
2020-09-06,0.9535481073710802,0.4767740536855401,0.4767740536855401,0.4767740536855401,0.4767740536855401,0.6256236843001706,0.4767740536855401,0.8235554846494306,0.4767740536855401,0.6853722179964526,0.7287053756941941,0.4767740536855401,0.9352852646234602,0.4767740536855401,0.918842242333452,0.4767740536855401,0.4767740536855401,0.4767740536855401,0.4767740536855401,0.4767740536855401,0.4767740536855401,1.4439910307018002
2020-09-07,0.9260655154885281,0.46303275774426406,0.46303275774426406,0.46303275774426406,0.46303275774426406,0.5790487266832864,0.46303275774426406,1.0052404024555084,0.46303275774426406,0.6000627853695534,0.8368683194171516,0.46303275774426406,1.1800642078493766,0.46303275774426406,1.094740529470706,0.46303275774426406,0.46303275774426406,0.46303275774426406,0.46303275774426406,0.46303275774426406,0.46303275774426406,1.7596702073818686
2020-09-08,0.9200862674124667,0.46004313370623334,0.46004313370623334,0.46004313370623334,0.46004313370623334,0.5611073145509495,0.46004313370623334,1.155436407990314,0.46004313370623334,0.5314350579353491,1.0009214219234388,0.46004313370623334,1.4409948244486968,0.46004313370623334,1.3015849157609511,0.46004313370623334,0.46004313370623334,0.46004313370623334,0.46004313370623334,0.46004313370623334,0.46004313370623334,1.9669978760692173
2020-09-09,0.9264610394736883,0.46323051973684415,0.46323051973684415,0.46323051973684415,0.46323051973684415,0.5404259157971735,0.46323051973684415,1.2377861139292317,0.46323051973684415,0.48848787744209354,1.1355242609945206,0.46323051973684415,1.6453560963509588,0.46323051973684415,1.4300940414004677,0.46323051973684415,0.46323051973684415,0.46323051973684415,0.46323051973684415,0.46323051973684415,0.46323051973684415,1.987601599331327
2020-09-10,0.9392802286957277,0.46964011434786385,0.46964011434786385,0.46964011434786385,0.46964011434786385,0.5154345284518786,0.46964011434786385,1.2827308197594187,0.46964011434786385,0.46964011434786385,1.1937558773263885,0.46964011434786385,1.7660321113833286,0.46964011434786385,1.4652281614770402,0.46964011434786385,0.46964011434786385,0.46964011434786385,0.46964011434786385,0.46964011434786385,0.46964011434786385,1.8217603708368628
2020-09-11,0.9602718267921646,0.4801359133960823,0.4801359133960823,0.4801359133960823,0.4801359133960823,0.4973249485010437,0.4801359133960823,1.359573756470056,0.4801359133960823,0.4801359133960823,1.2363710469403641,0.4801359133960823,1.8592840421929753,0.4801359133960823,1.4621346867572358,0.4801359133960823,0.4801359133960823,0.4801359133960823,0.4801359133960823,0.4801359133960823,0.4801359133960823,1.6121811226939664
2020-09-12,0.9938142376690884,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,1.5218203332885591,0.4969071188345442,0.4969071188345442,1.2972624054960877,0.4969071188345442,1.937000718776075,0.4969071188345442,1.4872681977044055,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,0.4969071188345442,1.4913904966968237
2020-09-13,1.0533381427656183,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,1.7527078956828714,0.5266690713828092,0.5266690713828092,1.413360556052448,0.5266690713828092,2.0159504989153003,0.5266690713828092,1.576064243670369,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,0.5266690713828092,1.544190367660128
2020-09-14,1.1484798864731456,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,1.9498485503415717,0.5742399432365728,0.5742399432365728,1.6017780638200496,0.5742399432365728,2.0669334239703927,0.5742399432365728,1.6746455013904988,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,0.5742399432365728,1.701867536455259
2020-09-15,1.2531252902591083,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,1.9974765430798733,0.6265626451295542,0.6265626451295542,1.7785136537268151,0.6265626451295542,1.992516245030754,0.6265626451295542,1.6993262412828893,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,0.6265626451295542,1.8411790921642535
2020-09-16,1.3166584068837701,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,1.8297242618867757,0.6583292034418851,0.6583292034418851,1.8425511796199492,0.6583292034418851,1.7676994830003492,0.6583292034418851,1.57672261143403,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,0.6583292034418851,1.814507111868817
2020-09-17,1.3242109509982196,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,1.5133951239372934,0.6621054754991098,0.6621054754991098,1.7659484620745678,0.6621054754991098,1.4369056211624869,0.6621054754991098,1.3319516852606055,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,0.6621054754991098,1.618593823509112
2020-09-18,1.297307810914074,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,1.187164427380154,0.648653905457037,0.648653905457037,1.536035361956634,0.648653905457037,1.0873692239135568,0.648653905457037,1.0571826995436056,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,0.648653905457037,1.2964285228357602
2020-09-19,1.258119693532463,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.9880979404227273,0.6290598467662315,0.6290598467662315,1.2767185258423734,0.6290598467662315,0.8581401288006337,0.6290598467662315,0.8651041257491798,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.6290598467662315,0.9841845300511034
2020-09-20,1.2201830184211662,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.9429775316393165,0.6100915092105831,0.6100915092105831,1.0416027655683309,0.6100915092105831,0.7604565610767019,0.6100915092105831,0.776167305274832,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.6100915092105831,0.7535792850050596
2020-09-21,1.1904070643809668,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.9890313487408973,0.5952035321904834,0.5952035321904834,0.861107447793674,0.5952035321904834,0.7631015812797994,0.5952035321904834,0.7604279449224085,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.5952035321904834,0.6355451451919234
2020-09-22,1.160306863021655,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,1.0238721968301794,0.5801534315108275,0.5801534315108275,0.750932455900605,0.5801534315108275,0.7946355879742775,0.5801534315108275,0.7567297216509363,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.5801534315108275,0.6018376496301399
2020-09-23,1.113890301437213,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.986481126810554,0.5569451507186065,0.5569451507186065,0.6849317618372174,0.5569451507186065,0.7854037756736553,0.5569451507186065,0.7200876950680432,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.5569451507186065,0.6199256366173518
2020-09-24,1.0483413459412252,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.9125102143872026,0.5241706729706126,0.5241706729706126,0.6495498395184116,0.5241706729706126,0.7203711510953388,0.5241706729706126,0.6502679636044736,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.5241706729706126,0.6717473432542813
2020-09-25,0.987276077627702,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.9061406027182698,0.493638038813851,0.493638038813851,0.6700482462417717,0.493638038813851,0.6457901885409443,0.493638038813851,0.5978278618672667,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.493638038813851,0.7844099479369282
2020-09-26,0.9608210294631571,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,1.0354877560018272,0.48041051473157853,0.48041051473157853,0.7838916143942644,0.48041051473157853,0.6244066981483427,0.48041051473157853,0.6302030688572474,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.48041051473157853,0.9556094814539944
2020-09-27,0.9741769715683027,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,1.2887240818464405,0.48708848578415137,0.48708848578415137,1.0088847875603717,0.48708848578415137,0.7129330690109472,0.48708848578415137,0.7655010005324245,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,0.48708848578415137,1.1780118220802476
2020-09-28,1.0129160876382328,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,1.548786197544579,0.5064580438191164,0.5064580438191164,1.2924094638506245,0.5064580438191164,0.8918444811202986,0.5064580438191164,0.9500288986864698,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,0.5064580438191164,1.4042819229063443
2020-09-29,1.0525885373760027,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,1.6686926433593938,0.5262942686880013,0.5262942686880013,1.5439383927079087,0.5262942686880013,1.0798364032622483,0.5262942686880013,1.089248348093655,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,0.5262942686880013,1.5773536302156566
2020-09-30,1.0676591518249754,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,1.5826124640395665,0.5338295759124877,0.5338295759124877,1.6969797931272201,0.5338295759124877,1.2242535159613603,0.5338295759124877,1.1238023816932006,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,0.5338295759124877,1.6520845006174314
2020-10-01,1.0578011427075076,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,1.3183380998462275,0.5289005713537538,0.5289005713537538,1.69078170216892,0.5289005713537538,1.3191757268686146,0.5289005713537538,1.05270086249265,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,0.5289005713537538,1.6106598698528416
2020-10-02,1.0483972168187843,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,1.0323978456530298,0.5241986084093921,0.5241986084093921,1.5575759383825447,0.5241986084093921,1.4011728875777538,0.5241986084093921,0.9585361736212281,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,0.5241986084093921,1.4748424848565125
2020-10-03,1.0590176961558249,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.9149577653555324,0.5295088480779124,0.5295088480779124,1.345901665446537,0.5295088480779124,1.5080246126176435,0.5295088480779124,0.9679545742248085,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,0.5295088480779124,1.3418877773084008
